1,0.729
2,0.324
3,0.169
4,0.647
5,0.041
6,0.171
7,0.914
8,0.542
9,0.118
10,0.143
11,0.514
12,0.102
13,0.653
14,0.937
15,0.788
16,0.087
17,0.004
18,0.51
19,0.62
20,0.126
21,0.716
22,0.063
23,0.926
24,0.274
25,0.004
26,0.627
27,0.85
28,0.916
29,0.662
30,1.001
31,0.552
32,0.122
33,0.004
34,0.129
35,0.164
36,0.517
37,0.388
38,0.785
39,0.921
40,0.699
41,2.384
42,0.773
43,0.904
44,2.208
45,0.906
46,0.511
47,0.485
48,0.005
49,0.126
50,0.05
51,0.004
52,0.931
53,0.622
54,0.126
55,0.136
56,0.041
57,0.322
58,0.176
59,2.097
60,0.773
61,0.944
62,0.512
63,0.087
64,0.589
65,0.673
66,0.717
67,0.901
68,0.379
69,0.752
70,0.167
71,0.49
72,0.645
73,0.095
74,0.792
75,0.099
76,0.511
77,0.004
78,0.652
79,0.04
80,0.533
81,0.151
82,0.062
83,0.685
84,0.635
85,0.768
86,0.117
87,0.113
88,0.622
89,0.375
90,0.9
91,0.776
92,0.937
93,0.114
94,0.66
95,0.133
96,0.129
