1,0.565
2,0.325
3,0.132
4,0.653
5,0.181
6,0.952
7,0.904
8,0.548
9,0.122
10,0.125
11,0.51
12,0.097
13,0.628
14,0.172
15,0.774
16,0.083
17,0.006
18,0.517
19,0.004
20,0.155
21,0.722
22,0.066
23,0.965
24,0.339
25,0.004
26,0.653
27,0.958
28,0.915
29,0.68
30,0.92
31,1.136
32,0.125
33,0.003
34,0.003
35,0.934
36,0.509
37,0.383
38,0.791
39,0.91
40,0.626
41,2.128
42,0.005
43,0.788
44,2.274
45,1
46,0.511
47,0.494
48,0.004
49,0.004
50,0.048
51,0.004
52,0.904
53,0.617
54,0.077
55,0.315
56,0.074
57,0.322
58,0.179
59,2.116
60,0.765
61,0.164
62,0.521
63,0.089
64,0.749
65,0.613
66,0.718
67,0.874
68,0.004
69,0.644
70,0.934
71,0.503
72,0.691
73,0.1
74,0.649
75,0.093
76,0.516
77,0.004
78,0.004
79,0.048
80,0.538
81,0.147
82,0.06
83,0.804
84,0.634
85,0.771
86,0.072
87,0.176
88,0.714
89,0.702
90,0.947
91,0.854
92,0.17
93,0.123
94,0.72
95,0.125
96,0.004
