1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0.0384615
27,0.037037
28,0.0357143
29,0.0344828
30,0.0333333
31,0.0322581
32,0.03125
33,0.030303
34,0.0294118
35,0.0285714
36,0.0277778
37,0.027027
38,0.0263158
39,0.025641
40,0.025
41,0.0243902
42,0.0238095
43,0.0465116
44,0.0454545
45,0.0444444
46,0.0434783
47,0.0425532
48,0.0416667
49,0.0612245
50,0.06
51,0.0588235
52,0.0576923
53,0.0566038
54,0.0555556
55,0.0545455
56,0.0535714
57,0.0526316
58,0.0517241
59,0.0508475
60,0.05
61,0.0491803
62,0.0483871
63,0.047619
64,0.046875
65,0.0461538
66,0.0454545
67,0.0447761
68,0.0441176
69,0.0434783
70,0.0428571
71,0.0422535
72,0.0416667
73,0.0410959
74,0.0405405
75,0.04
76,0.0394737
77,0.038961
78,0.0512821
79,0.0506329
80,0.05
81,0.0493827
82,0.0487805
83,0.0481928
84,0.047619
85,0.0470588
86,0.0465116
87,0.045977
88,0.0454545
89,0.0449438
90,0.0444444
91,0.043956
92,0.0434783
93,0.0430108
94,0.0425532
95,0.0421053
96,0.0416667
