1,0.73
2,0.33
3,0.152
4,0.678
5,0.154
6,0.938
7,0.892
8,0.533
9,0.117
10,0.124
11,0.515
12,0.104
13,0.373
14,0.172
15,0.782
16,0.091
17,0.007
18,0.511
19,0.623
20,0.156
21,0.721
22,0.061
23,0.986
24,0.329
25,0.004
26,0.615
27,0.973
28,0.916
29,0.672
30,0.994
31,0.718
32,0.115
33,0.004
34,0.133
35,0.933
36,0.511
37,0.707
38,0.862
39,0.925
40,0.616
41,1.569
42,0.005
43,0.897
44,1.922
45,0.926
46,0.516
47,0.489
48,0.004
49,0.187
50,0.048
51,0.004
52,0.907
53,0.609
54,0.094
55,0.163
56,0.047
57,0.434
58,0.171
59,2.098
60,0.804
61,0.161
62,0.509
63,0.086
64,0.803
65,0.659
66,0.717
67,0.841
68,0.682
69,0.81
70,0.939
71,0.491
72,0.676
73,0.097
74,0.688
75,0.099
76,0.511
77,0.005
78,0.373
79,0.047
80,0.534
81,0.155
82,0.061
83,0.658
84,0.64
85,0.771
86,0.071
87,0.123
88,0.634
89,0.708
90,0.813
91,0.786
92,0.162
93,0.168
94,0.748
95,0.123
96,0.149
