1,0.735
2,0.257
3,0.125
4,0.63
5,0.19
6,0.171
7,0.912
8,0.536
9,0.12
10,0.144
11,0.507
12,0.108
13,0.621
14,0.934
15,0.777
16,0.085
17,0.085
18,0.511
19,0.377
20,0.126
21,0.581
22,0.072
23,1.02
24,0.405
25,0.004
26,0.727
27,0.977
28,0.87
29,0.797
30,0.942
31,0.717
32,0.124
33,0.699
34,0.129
35,0.164
36,0.514
37,1.042
38,0.767
39,0.931
40,0.609
41,2.131
42,0.006
43,0.925
44,2.075
45,0.915
46,0.519
47,0.507
48,0.514
49,0.126
50,0.048
51,0.515
52,0.957
53,0.617
54,0.126
55,0.144
56,0.052
57,0.33
58,0.242
59,2.084
60,0.793
61,0.937
62,0.533
63,0.108
64,0.894
65,0.809
66,0.715
67,0.917
68,0.647
69,0.708
70,0.165
71,0.466
72,0.792
73,0.093
74,0.705
75,0.097
76,0.516
77,0.005
78,0.619
79,0.049
80,0.522
81,0.17
82,0.061
83,0.731
84,0.629
85,0.785
86,0.118
87,0.127
88,0.608
89,0.596
90,0.819
91,0.85
92,0.956
93,0.149
94,0.842
95,0.121
96,0.159
