1,0.734
2,0.262
3,0.15
4,0.645
5,0.157
6,0.934
7,0.93
8,0.576
9,0.127
10,0.422
11,0.52
12,0.101
13,0.684
14,0.163
15,0.822
16,0.089
17,0.091
18,0.525
19,0.617
20,0.154
21,0.717
22,0.086
23,1.007
24,0.318
25,0.004
26,0.606
27,0.965
28,2.152
29,0.694
30,0.907
31,0.719
32,0.121
33,0.697
34,0.155
35,0.935
36,0.523
37,0.718
38,0.765
39,0.979
40,0.627
41,2.097
42,0.005
43,0.811
44,1.951
45,1.037
46,0.517
47,0.493
48,0.004
49,0.124
50,0.05
51,0.527
52,0.988
53,0.615
54,0.125
55,0.119
56,0.049
57,0.321
58,0.242
59,1.514
60,0.775
61,0.17
62,0.55
63,0.091
64,0.743
65,0.837
66,0.716
67,0.904
68,0.378
69,0.802
70,0.007
71,0.466
72,0.875
73,0.083
74,0.75
75,0.118
76,0.528
77,0.005
78,0.656
79,0.048
80,0.504
81,0.163
82,0.08
83,0.847
84,0.632
85,0.869
86,0.117
87,0.129
88,0.628
89,0.325
90,0.921
91,0.781
92,1.117
93,0.129
94,0.739
95,0.124
96,0.131
