1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0.0555556
19,0.0526316
20,0.1
21,0.0952381
22,0.0909091
23,0.0869565
24,0.0833333
25,0.08
26,0.115385
27,0.111111
28,0.107143
29,0.103448
30,0.1
31,0.0967742
32,0.09375
33,0.0909091
34,0.117647
35,0.142857
36,0.138889
37,0.135135
38,0.131579
39,0.128205
40,0.125
41,0.121951
42,0.119048
43,0.116279
44,0.113636
45,0.111111
46,0.108696
47,0.106383
48,0.104167
49,0.122449
50,0.14
51,0.137255
52,0.153846
53,0.150943
54,0.148148
55,0.145455
56,0.142857
57,0.140351
58,0.137931
59,0.135593
60,0.133333
61,0.131148
62,0.129032
63,0.126984
64,0.125
65,0.123077
66,0.121212
67,0.119403
68,0.117647
69,0.130435
70,0.128571
71,0.126761
72,0.125
73,0.123288
74,0.121622
75,0.12
76,0.118421
77,0.116883
78,0.128205
79,0.139241
80,0.1375
81,0.135802
82,0.134146
83,0.13253
84,0.130952
85,0.129412
86,0.127907
87,0.126437
88,0.125
89,0.123596
90,0.122222
91,0.120879
92,0.119565
93,0.11828
94,0.117021
95,0.115789
96,0.114583
