1,0.732
2,0.331
3,0.152
4,0.633
5,0.153
6,0.161
7,0.9
8,0.535
9,0.148
10,0.13
11,0.515
12,0.101
13,0.626
14,0.937
15,0.768
16,0.093
17,0.004
18,0.675
19,0.396
20,0.13
21,0.718
22,0.061
23,1.055
24,0.317
25,0.005
26,0.619
27,0.915
28,0.908
29,0.824
30,0.909
31,0.719
32,0.122
33,0.004
34,0.278
35,0.162
36,0.512
37,0.381
38,0.842
39,0.98
40,0.612
41,2.168
42,0.791
43,0.881
44,1.936
45,1.017
46,0.516
47,0.496
48,0.004
49,0.215
50,0.04
51,0.004
52,0.939
53,0.624
54,0.126
55,0.122
56,0.04
57,0.265
58,0.175
59,1.906
60,1.265
61,0.938
62,0.513
63,0.087
64,0.666
65,0.809
66,0.553
67,0.902
68,0.667
69,0.841
70,0.161
71,0.49
72,0.829
73,0.09
74,0.599
75,0.097
76,0.516
77,0.005
78,0.625
79,0.041
80,0.54
81,0.133
82,0.061
83,0.626
84,0.679
85,0.767
86,0.119
87,0.111
88,0.619
89,0.447
90,0.901
91,0.789
92,0.937
93,0.113
94,0.719
95,0.122
96,0.173
