0.003,0.0148266667
0.002,
0.001,
0.002,
0.009,
0.002,
0.002,
0.002,
0.001,
0.007,
0.002,
0.002,
0.001,
0.001,
0.013,
0.002,
0.001,
0.024,
0.014,
0.017,
0.015,
0.013,
0.002,
0.011,
0.018,
0.022,
0.025,
0.001,
0.01,
0.036,
0.001,
0.002,
0.018,
0.019,
0.018,
0.01,
0.009,
0.019,
0.019,
0.002,
0.007,
0.04,
0.009,
0.002,
0.019,
0.025,
0.008,
0.009,
0.017,
0.007,
0.018,
0.01,
0.01,
0.013,
0.015,
0.002,
0.019,
0.019,
0.008,
0.01,
0.007,
0.013,
0.017,
0.002,
0.01,
0.029,
0.019,
0.002,
0.015,
0.007,
0.013,
0.009,
0.013,
0.009,
0.021,
0.015,
0.012,
0.007,
0.012,
0.011,
0.008,
0.019,
0.011,
0.024,
0.013,
0.014,
0.008,
0.027,
0.011,
0.016,
0.02,
0.012,
0.009,
0.028,
0.018,
0.034,
0.01,
0.032,
0.007,
0.021,
0.01,
0.029,
0.01,
0.033,
0.015,
0.044,
0.007,
0.03,
0.013,
0.028,
0.01,
0.032,
0.008,
0.02,
0.007,
0.021,
0.02,
0.032,
0.021,
0.033,
0.018,
0.033,
0.019,
0.024,
0.023,
0.03,
0.015,
0.032,
0.019,
0.019,
0.022,
0.019,
0.018,
0.022,
0.011,
0.022,
0.01,
0.018,
0.013,
0.015,
0.01,
0.014,
0.008,
0.019,
0.023,
0.019,
0.017,
0.019,
0.019,
0.021,
0.014,
0.015,
0.013,
0.014,
0.02,
0.014,
0.022,
0.02,
0.03,
0.02,
0.014,
0.011,
0.002,
0.01,
0.002,
0.002,
0.002,
0.002,
0.001,
0.002,
0.003,
0.002,
0.002,
0.002,
0.002,
0.002,
0.002,
0.002,
0.002,
0.002,
0.002,
0.002,
0.002,
0.002,
0.002,
0.002,
0.002,
0.002,
0.002,
0.002,
0.002,
0.002,
0.002,
0.002,
0.013,
0.002,
0.013,
0.002,
0.008,
0.003,
0.009,
0.002,
0.01,
0.007,
0.008,
0.002,
0.013,
0.008,
0.011,
0.01,
0.012,
0.002,
0.001,
0.002,
0.002,
0.002,
0.002,
0.001,
0.002,
0.002,
0.002,
0.002,
0.001,
0.002,
0.002,
0.002,
0.002,
0.001,
0.011,
0.002,
0.002,
0.002,
0.002,
0.002,
0.002,
0.002,
0.002,
0.002,
0.002,
0.002,
0.002,
0.011,
0.002,
0.002,
0.002,
0.002,
0.001,
0.002,
0.002,
0.001,
0.002,
0.002,
0.001,
0.01,
0.002,
0.002,
0.001,
0.002,
0.002,
0.002,
0.002,
0.002,
0.002,
0.001,
0.01,
0.002,
0.002,
0.002,
0.002,
0.002,
0.001,
0.002,
0.01,
0.001,
0.002,
0.002,
0.001,
0.002,
0.001,
0.002,
0.002,
0.008,
0.002,
0.002,
0.002,
0.002,
0.016,
0.013,
0.011,
0.001,
0.002,
0.002,
0.002,
0.008,
0.002,
0.002,
0.002,
0.008,
0.001,
0.011,
0.002,
0.013,
0.002,
0.002,
0.002,
0.011,
0.002,
0.008,
0.002,
0.011,
0.008,
0.002,
0.008,
0.002,
0.008,
0.002,
0.002,
0.002,
0.008,
0.002,
0.011,
0.01,
0.001,
0.001,
0.002,
0.002,
0.002,
0.002,
0.013,
0.017,
0.002,
0.002,
0.002,
0.002,
0.002,
0.002,
0.024,
0.001,
0.002,
0.002,
0.002,
0.002,
0.008,
0.011,
0.002,
0.002,
0.002,
0.01,
0.019,
0.01,
0.002,
0.008,
0.016,
0.002,
0.009,
0.02,
0.014,
0.002,
0.012,
0.032,
0.01,
0.011,
0.016,
0.007,
0.018,
0.018,
0.018,
0.002,
0.026,
0.009,
0.019,
0.011,
0.037,
0.002,
0.041,
0.022,
0.022,
0.028,
0.039,
0.013,
0.016,
0.028,
0.019,
0.027,
0.013,
0.018,
0.008,
0.024,
0.007,
0.008,
0.013,
0.008,
0.007,
0.002,
0.008,
0.011,
0.002,
0.009,
0.002,
0.002,
0.002,
0.002,
0.008,
0.002,
0.003,
0.002,
0.002,
0.002,
0.014,
0.002,
0.008,
0.01,
0.002,
0.002,
0.013,
0.021,
0.012,
0.002,
0.016,
0.011,
0.02,
0.011,
0.01,
0.014,
0.011,
0.014,
0.01,
0.019,
0.01,
0.013,
0.011,
0.008,
0.008,
0.013,
0.008,
0.011,
0.002,
0.01,
0.018,
0.021,
0.002,
0.013,
0.01,
0.002,
0.037,
0.002,
0.019,
0.002,
0.012,
0.002,
0.037,
0.008,
0.013,
0.002,
0.022,
0.008,
0.008,
0.01,
0.022,
0.019,
0.013,
0.011,
0.01,
0.029,
0.013,
0.022,
0.018,
0.024,
0.026,
0.028,
0.037,
0.028,
0.044,
0.018,
0.023,
0.024,
0.024,
0.036,
0.044,
0.018,
0.047,
0.034,
0.053,
0.048,
0.061,
0.041,
0.052,
0.023,
0.037,
0.024,
0.03,
0.035,
0.03,
0.036,
0.047,
0.03,
0.04,
0.047,
0.029,
0.03,
0.032,
0.037,
0.024,
0.026,
0.041,
0.025,
0.029,
0.029,
0.05,
0.07,
0.042,
0.061,
0.038,
0.076,
0.039,
0.049,
0.031,
0.06,
0.042,
0.049,
0.033,
0.036,
0.039,
0.053,
0.062,
0.057,
0.048,
0.037,
0.032,
0.039,
0.046,
0.037,
0.041,
0.053,
0.07,
0.045,
0.042,
0.036,
0.04,
0.032,
0.038,
0.031,
0.035,
0.037,
0.032,
0.04,
0.051,
0.027,
0.028,
0.026,
0.035,
0.029,
0.042,
0.038,
0.054,
0.029,
0.028,
0.029,
0.042,
0.037,
0.037,
0.039,
0.055,
0.029,
0.029,
0.051,
0.046,
0.032,
0.042,
0.016,
0.026,
0.041,
0.037,
0.031,
0.045,
0.034,
0.073,
0.036,
0.04,
0.05,
0.044,
0.049,
0.069,
0.061,
0.054,
0.071,
0.075,
0.094,
0.044,
0.062,
0.063,
0.05,
0.07,
0.057,
0.046,
0.071,
0.056,
0.057,
0.063,
0.057,
0.032,
0.068,
0.058,
0.066,
0.063,
0.054,
0.063,
0.045,
0.045,
0.033,
0.042,
0.054,
0.053,
0.037,
0.037,
0.045,
0.049,
0.038,
0.066,
0.069,
0.071,
0.054,
0.072,
0.051,
0.042,
0.063,
0.072,
0.055,
0.063,
0.04,
0.041,
0.066,
0.053,
0.047,
0.05,
0.033,
0.038,
0.033,
0.038,
0.034,
0.038,
0.056,
0.042,
0.028,
0.031,
0.028,
0.033,
0.038,
0.029,
0.023,
0.029,
0.029,
0.027,
0.039,
0.028,
0.038,
0.041,
0.056,
0.041,
0.058,
0.057,
0.058,
0.058,
0.048,
0.052,
0.055,
0.052,
0.063,
0.05,
0.071,
0.063,
0.072,
0.053,
0.054,
0.078,
0.08,
0.073,
0.047,
0.077,
0.057,
0.073,
0.068,
0.037,
0.037,
0.073,
0.062,
0.062,
0.07,
0.069,
0.051,
0.07,
0.08,
0.065,
0.088,
0.064,
0.048,
0.078,
0.083,
0.053,
0.071,
0.062,
0.052,
0.049,
0.051,
0.053,
0.054,
0.084,
0.071,
0.088,
0.068,
0.058,
0.052,
0.05,
0.085,
0.038,
0.029,
0.029,
0.045,
0.074,
0.048,
0.068,
0.061,
0.073,
0.07,
