-2.23025,1.56055,-0.130869,-0.2256,0.94838,-1.78706
-2.23102,1.50095,0.0207867,-0.190353,0.839135,-1.76001
1.14633,-1.55094,0.0505203,-0.00341234,-0.893996,2.17937
1.14621,-1.50763,-0.0643057,-0.0463928,-0.811866,2.18192
-2.23025,1.56055,-0.130869,-0.2256,0.94838,-1.78706
-2.23102,1.50095,0.0207867,-0.190353,0.839135,-1.76001
1.14633,-1.55094,0.0505203,-0.00341234,-0.893996,2.17937
1.14621,-1.50763,-0.0643057,-0.0463928,-0.811866,2.18192
-2.23025,1.56055,-0.130869,-0.2256,0.94838,-1.78706
-2.23102,1.50095,0.0207867,-0.190353,0.839135,-1.76001
1.14633,-1.55094,0.0505203,-0.00341234,-0.893996,2.17937
1.14621,-1.50763,-0.0643057,-0.0463928,-0.811866,2.18192
-2.22724,1.59989,-0.222673,-0.248476,1.01806,-1.80545
0.942311,-1.55457,0.115228,2.88673,0.943507,-1.74682
0.941763,-1.51465,0.0142516,2.90823,0.870936,-1.72596
-2.22895,1.46846,0.111916,-0.170469,0.776855,-1.74561
1.14923,-1.59526,0.158891,0.0366076,-0.975052,2.18174
1.14889,-1.47012,-0.173186,-0.0883666,-0.737336,2.18939
-2.22724,1.59989,-0.222673,-0.248476,1.01806,-1.80545
0.942311,-1.55457,0.115228,2.88673,0.943507,-1.74682
0.941763,-1.51465,0.0142516,2.90823,0.870936,-1.72596
-2.22895,1.46846,0.111916,-0.170469,0.776855,-1.74561
1.14923,-1.59526,0.158891,0.0366076,-0.975052,2.18174
1.14889,-1.47012,-0.173186,-0.0883666,-0.737336,2.18939
-2.2242,1.62374,-0.275742,-0.2623,1.0596,-1.81683
0.945681,-1.59727,0.215715,2.86372,1.019,-1.76909
0.944029,-1.47824,-0.0854881,2.92803,0.802381,-1.70672
-2.22648,1.45092,0.164369,-0.159389,0.742099,-1.73792
1.15228,-1.61995,0.216014,0.0576944,-1.01922,2.18483
-2.01719,1.58964,-0.143812,-3.08035,-0.96345,2.14339
-2.01707,1.483,0.13728,3.10372,-0.761431,2.14048
1.1518,-1.45169,-0.23079,-0.111304,-0.699136,2.19544
-2.2242,1.62374,-0.275742,-0.2623,1.0596,-1.81683
0.945681,-1.59727,0.215715,2.86372,1.019,-1.76909
0.944029,-1.47824,-0.0854881,2.92803,0.802381,-1.70672
-2.22648,1.45092,0.164369,-0.159389,0.742099,-1.73792
1.15228,-1.61995,0.216014,0.0576944,-1.01922,2.18483
-2.01719,1.58964,-0.143812,-3.08035,-0.96345,2.14339
-2.01707,1.483,0.13728,3.10372,-0.761431,2.14048
1.1518,-1.45169,-0.23079,-0.111304,-0.699136,2.19544
-2.2242,1.62374,-0.275742,-0.2623,1.0596,-1.81683
0.945681,-1.59727,0.215715,2.86372,1.019,-1.76909
0.944029,-1.47824,-0.0854881,2.92803,0.802381,-1.70672
-2.22648,1.45092,0.164369,-0.159389,0.742099,-1.73792
1.15228,-1.61995,0.216014,0.0576944,-1.01922,2.18483
-2.01719,1.58964,-0.143812,-3.08035,-0.96345,2.14339
-2.01707,1.483,0.13728,3.10372,-0.761431,2.14048
1.1518,-1.45169,-0.23079,-0.111304,-0.699136,2.19544
-2.22137,1.64536,-0.322476,-0.274875,1.09696,-1.82732
0.948672,-1.62492,0.277452,2.84869,1.06705,-1.78359
0.946318,-1.4575,-0.146395,2.93947,0.761989,-1.69556
-2.22416,1.43621,0.210421,-0.149861,0.712221,-1.7315
1.15517,-1.64204,0.265493,0.0760281,-1.05831,2.18852
-2.01443,1.61926,-0.212846,-3.05611,-1.01665,2.14846
-2.01425,1.46024,0.206621,3.07842,-0.714929,2.14434
1.15456,-1.43646,-0.280826,-0.131785,-0.666603,2.20196
-2.22137,1.64536,-0.322476,-0.274875,1.09696,-1.82732
0.948672,-1.62492,0.277452,2.84869,1.06705,-1.78359
0.946318,-1.4575,-0.146395,2.93947,0.761989,-1.69556
-2.22416,1.43621,0.210421,-0.149861,0.712221,-1.7315
1.15517,-1.64204,0.265493,0.0760281,-1.05831,2.18852
-2.01443,1.61926,-0.212846,-3.05611,-1.01665,2.14846
-2.01425,1.46024,0.206621,3.07842,-0.714929,2.14434
1.15456,-1.43646,-0.280826,-0.131785,-0.666603,2.20196
-2.21847,1.6649,-0.363715,-0.286311,1.13052,-1.83697
0.951693,-1.64772,0.326754,2.83616,1.10634,-1.79566
1.15815,-1.66187,0.308785,0.0921418,-1.09314,2.19252
-2.01156,1.64292,-0.266009,-3.03731,-1.05863,2.15352
0.94876,-1.44178,-0.194828,2.94823,0.730632,-1.68699
-2.22174,1.42377,0.250945,-0.141628,0.686398,-1.72611
-2.01135,1.44361,0.260139,3.05839,-0.679846,2.14865
1.1574,-1.42367,-0.324739,-0.150304,-0.638514,2.2087
-2.21847,1.6649,-0.363715,-0.286311,1.13052,-1.83697
0.951693,-1.64772,0.326754,2.83616,1.10634,-1.79566
1.15815,-1.66187,0.308785,0.0921418,-1.09314,2.19252
-2.01156,1.64292,-0.266009,-3.03731,-1.05863,2.15352
0.94876,-1.44178,-0.194828,2.94823,0.730632,-1.68699
-2.22174,1.42377,0.250945,-0.141628,0.686398,-1.72611
-2.01135,1.44361,0.260139,3.05839,-0.679846,2.14865
1.1574,-1.42367,-0.324739,-0.150304,-0.638514,2.2087
-2.21847,1.6649,-0.363715,-0.286311,1.13052,-1.83697
0.951693,-1.64772,0.326754,2.83616,1.10634,-1.79566
1.15815,-1.66187,0.308785,0.0921418,-1.09314,2.19252
-2.01156,1.64292,-0.266009,-3.03731,-1.05863,2.15352
0.94876,-1.44178,-0.194828,2.94823,0.730632,-1.68699
-2.22174,1.42377,0.250945,-0.141628,0.686398,-1.72611
-2.01135,1.44361,0.260139,3.05839,-0.679846,2.14865
1.1574,-1.42367,-0.324739,-0.150304,-0.638514,2.2087
-2.21598,1.68226,-0.399669,-0.29655,1.16026,-1.8457
0.95429,-1.66713,0.367737,2.82537,1.13963,-1.80604
1.16074,-1.67942,0.346339,0.106209,-1.12385,2.19658
-2.00907,1.66283,-0.309558,-3.02179,-1.09369,2.15841
0.950856,-1.42927,-0.234951,2.95528,0.705151,-1.68007
-2.21967,1.41333,0.286194,-0.134563,0.664283,-1.72161
-2.00884,1.43055,0.304066,3.04154,-0.651547,2.15311
1.15986,-1.41296,-0.362944,-0.166892,-0.614409,2.21539
-2.21598,1.68226,-0.399669,-0.29655,1.16026,-1.8457
0.95429,-1.66713,0.367737,2.82537,1.13963,-1.80604
1.16074,-1.67942,0.346339,0.106209,-1.12385,2.19658
-2.00907,1.66283,-0.309558,-3.02179,-1.09369,2.15841
0.950856,-1.42927,-0.234951,2.95528,0.705151,-1.68007
-2.21967,1.41333,0.286194,-0.134563,0.664283,-1.72161
-2.00884,1.43055,0.304066,3.04154,-0.651547,2.15311
1.15986,-1.41296,-0.362944,-0.166892,-0.614409,2.21539
0.95695,-1.68422,0.402954,2.81583,1.1687,-1.81523
-2.21341,1.69792,-0.431424,-0.305806,1.1869,-1.85365
1.16341,-1.69523,0.379407,0.118713,-1.15127,2.20061
-2.00649,1.68024,-0.346693,-3.0084,-1.12407,2.16312
0.953073,-1.419,-0.269334,2.96119,0.683672,-1.67429
-2.21749,1.40449,0.317266,-0.128392,0.645059,-1.7178
-2.00625,1.41991,0.341571,3.02687,-0.62773,2.15759
1.1624,-1.40392,-0.396654,-0.181899,-0.593394,2.22195
0.95695,-1.68422,0.402954,2.81583,1.1687,-1.81523
-2.21341,1.69792,-0.431424,-0.305806,1.1869,-1.85365
1.16341,-1.69523,0.379407,0.118713,-1.15127,2.20061
-2.00649,1.68024,-0.346693,-3.0084,-1.12407,2.16312
0.953073,-1.419,-0.269334,2.96119,0.683672,-1.67429
-2.21749,1.40449,0.317266,-0.128392,0.645059,-1.7178
-2.00625,1.41991,0.341571,3.02687,-0.62773,2.15759
1.1624,-1.40392,-0.396654,-0.181899,-0.593394,2.22195
0.95695,-1.68422,0.402954,2.81583,1.1687,-1.81523
-2.21341,1.69792,-0.431424,-0.305806,1.1869,-1.85365
1.16341,-1.69523,0.379407,0.118713,-1.15127,2.20061
-2.00649,1.68024,-0.346693,-3.0084,-1.12407,2.16312
0.953073,-1.419,-0.269334,2.96119,0.683672,-1.67429
-2.21749,1.40449,0.317266,-0.128392,0.645059,-1.7178
-2.00625,1.41991,0.341571,3.02687,-0.62773,2.15759
1.1624,-1.40392,-0.396654,-0.181899,-0.593394,2.22195
0.959576,-1.69913,0.433164,2.80743,1.194,-1.82331
-2.21087,1.7118,-0.459147,-0.314052,1.21046,-1.86078
1.16606,-1.70922,0.408217,0.129712,-1.17547,2.20449
-2.00394,1.69538,-0.3784,-2.99685,-1.15039,2.16755
0.955305,-1.41051,-0.298764,2.96617,0.665548,-1.66943
-2.2153,1.39704,0.344353,-0.123037,0.628506,-1.7146
-2.00369,1.41113,0.373629,3.01408,-0.60762,2.16194
1.16492,-1.39629,-0.42608,-0.195311,-0.575238,2.2282
0.959576,-1.69913,0.433164,2.80743,1.194,-1.82331
-2.21087,1.7118,-0.459147,-0.314052,1.21046,-1.86078
1.16606,-1.70922,0.408217,0.129712,-1.17547,2.20449
-2.00394,1.69538,-0.3784,-2.99685,-1.15039,2.16755
0.955305,-1.41051,-0.298764,2.96617,0.665548,-1.66943
-2.2153,1.39704,0.344353,-0.123037,0.628506,-1.7146
-2.00369,1.41113,0.373629,3.01408,-0.60762,2.16194
1.16492,-1.39629,-0.42608,-0.195311,-0.575238,2.2282
0.961871,-1.71444,0.463745,2.79869,1.21992,-1.83168
-2.20867,1.72622,-0.487569,-0.3227,1.23486,-1.86829
1.16839,-1.72373,0.437683,0.141018,-1.2005,2.20878
-2.0017,1.71089,-0.41036,-2.98512,-1.17723,2.17238
0.957188,-1.40218,-0.328471,2.97108,0.647467,-1.6646
-2.21347,1.38962,0.372062,-0.117633,0.611741,-1.71141
-2.00146,1.40255,0.40603,3.00079,-0.587486,2.16687
