%time,field
1441698631918910852,-0.240886762738
1441698631922880649,-0.160047382116
1441698631930682583,-0.160047382116
1441698631934659800,-0.0971723198891
1441698631938623460,-0.0342972576618
1441698631942864022,-0.0342972576618
1441698631946903408,-0.0
1441698631950587481,-0.0
1441698631954603196,-0.0
1441698631958694056,-0.0
1441698631962705638,-0.0
1441698631970831607,-0.0
1441698631975010316,-0.0
1441698631978876247,-0.0
1441698631983039856,-0.0
1441698631998756145,-0.0
1441698632066738800,-0.0
1441698632075066066,-0.0
1441698632079023258,-0.0
1441698632086738368,-0.0
1441698632094814212,-0.0
1441698632102591142,0.0433487668633
1441698632111132066,0.0972416847944
1441698632118723284,0.142152443528
1441698632127032461,0.196045354009
1441698632134948698,0.249972954392
1441698632142933675,0.303865849972
1441698632150983569,0.357758790255
1441698632158741606,0.402669548988
1441698632162868184,0.456562459469
1441698632170950547,0.5014731884
1441698632178688106,0.546383976936
1441698632186687206,0.591294705868
1441698632195025450,0.627258002758
1441698632202930547,0.654204487801
1441698632210961351,0.681150913239
1441698632218862987,0.708097398281
1441698632226826400,0.735043823719
1441698632234698820,0.753008127213
1441698632238756548,0.779954612255
1441698632246897785,0.797918915749
1441698632254864080,0.815883219242
1441698632262794232,0.842829704285
1441698632270853758,0.860794007778
1441698632278692904,0.887740433216
1441698632286716089,0.90570473671
1441698632290839572,0.90570473671
1441698632294891553,0.923669040203
1441698632299076991,0.923669040203
1441698632302972512,0.941633343697
1441698632306892619,0.941633343697
1441698632310648325,0.95959764719
1441698632314721456,0.95959764719
1441698632318598959,0.968579828739
1441698632322709833,0.968579828739
1441698632326817422,0.986544132233
1441698632330805249,0.986544132233
1441698632334683923,0.995526254177
1441698632338684386,0.995526254177
1441698632346651277,0.995526254177
1441698632350658456,1.0
1441698632363055946,1.0
1441698632370864560,1.0
1441698633299208376,0.90570473671
1441698633306630501,0.860794007778
1441698633314759775,0.815883219242
1441698633318732063,0.815883219242
1441698633322692992,0.753008127213
1441698633326667807,0.753008127213
1441698633330733231,0.690133094788
1441698633334972851,0.690133094788
1441698633338900869,0.609259009361
1441698633343048198,0.609259009361
1441698633347186746,0.519437491894
1441698633351189689,0.519437491894
1441698633355148807,0.438598155975
1441698633358945264,0.438598155975
1441698633363077741,0.339794456959
1441698633366607127,0.339794456959
1441698633370692813,0.249972954392
1441698633374603761,0.249972954392
1441698633378864736,0.160116747022
1441698633382865331,0.0792773738503
1441698633386810040,0.0792773738503
1441698633390843315,0.00742015941069
1441698633399290589,-0.0
1441698633406694164,-0.0
1441698633414889879,-0.0
1441698633422896803,-0.0
1441698633495070075,-0.0
1441698633502800721,-0.0
1441698633511003034,-0.0
1441698633514989860,-0.0
1441698633522755745,-0.0
1441698633531050877,-0.0
1441698633538907209,-0.0163329523057
1441698633546743577,-0.0612437129021
1441698633554809183,-0.115136623383
1441698633562890138,-0.169029533863
1441698633570994735,-0.222922459245
1441698633579014042,-0.267867892981
1441698633586715003,-0.303796499968
1441698633595069063,-0.339725106955
1441698633598892102,-0.366671562195
1441698633606763996,-0.366671562195
1441698633611004269,-0.393618017435
1441698633614863243,-0.393618017435
1441698633618815713,-0.411582320929
1441698633622763481,-0.411582320929
1441698633626686447,-0.420564472675
1441698633630710935,-0.420564472675
1441698633634727275,-0.429546624422
1441698633638700711,-0.429546624422
1441698633642685130,-0.438528776169
1441698633646909557,-0.438528776169
1441698633650835141,-0.447510927916
1441698633658663237,-0.447510927916
1441698633662787800,-0.456493079662
1441698633666613766,-0.456493079662
1441698633670673796,-0.465475231409
1441698633682729406,-0.465475231409
1441698633690694124,-0.465475231409
1441698633702810327,-0.474457383156
1441698633715009230,-0.474457383156
1441698633762973657,-0.384635865688
1441698633771026922,-0.348707258701
1441698633778921841,-0.303796499968
1441698633782810813,-0.258885741234
1441698633791092159,-0.20495814085
1441698633799043402,-0.142083078623
1441698633806971318,-0.0792080163956
1441698633814760280,-0.0792080163956
1441698633818707307,-0.0253151040524
1441698633822798694,-0.0
1441698633826761113,-0.0
1441698633830939034,-0.0
1441698633835029368,-0.0
1441698633838738586,-0.0
1441698633842896419,-0.0
1441698633847002231,-0.0
1441698633851054594,-0.0
1441698633855099349,-0.0
1441698633859054107,-0.0
1441698633863039486,-0.0
1441698633867036953,-0.0
1441698633926874334,-0.0
1441698633934864629,-0.0
1441698633942745488,-0.0
1441698633950954107,-0.0
1441698633958819190,0.00742015941069
1441698633966983048,0.0613130740821
1441698633971062733,0.133170291781
1441698633978737874,0.214009657502
1441698633986807882,0.294883698225
1441698633994674219,0.366740942001
1441698634002744207,0.447580307722
1441698634010831107,0.510455369949
1441698634018946034,0.573330402374
1441698634026669273,0.636240184307
1441698634034692428,0.681150913239
1441698634042904957,0.717079520226
1441698634046864699,0.744026005268
1441698634054709698,0.770972430706
1441698634062933792,0.797918915749
1441698634070704884,0.815883219242
1441698634078841729,0.833847522736
1441698634094783297,0.851811826229
1441698634102774242,0.860794007778
1441698634110842895,0.869776129723
1441698634114767062,0.887740433216
1441698634122832908,0.896722614765
1441698634130759760,0.914686918259
1441698634138815959,0.932651221752
1441698634146927501,0.950615525246
1441698634154822447,0.968579828739
1441698634162961359,0.977561950684
1441698634170956953,0.986544132233
1441698634178964933,0.995526254177
1441698634186727852,1.0
1441698636298890490,0.923669040203
1441698636306656870,0.887740433216
1441698636314820674,0.851811826229
1441698636322759844,0.815883219242
1441698636330781291,0.779954612255
1441698636334824491,0.735043823719
1441698636343265253,0.690133094788
1441698636351371992,0.636240184307
1441698636358791709,0.582312583923
1441698636366721794,0.519437491894
1441698636374735946,0.456562459469
1441698636382776445,0.384705245495
1441698636390999211,0.312848001719
1441698636398962853,0.231973960996
1441698636406785176,0.151134595275
1441698636415158299,0.0792773738503
1441698636418902475,0.0164023116231
1441698636426699042,-0.0
1441698636434702807,-0.0
1441698636442923845,-0.0
1441698636450698018,-0.0
1441698636458768706,-0.0
1441698636522900988,-0.0
1441698636538784649,-0.0
1441698636546935049,-0.0
1441698636554748718,-0.0
1441698636562849669,-0.0
1441698636570909798,-0.0
1441698636579023309,-0.0253151040524
1441698636587113450,-0.0792080163956
1441698636591009565,-0.0792080163956
1441698636594635275,-0.124118775129
1441698636598723282,-0.124118775129
1441698636602716897,-0.17801168561
1441698636606737870,-0.17801168561
1441698636610832955,-0.231904610991
1441698636614688919,-0.231904610991
1441698636618715622,-0.276850044727
1441698636622643076,-0.276850044727
1441698636626690519,-0.330742955208
1441698636630786880,-0.330742955208
1441698636634649449,-0.375653713942
1441698636638666338,-0.420564472675
1441698636642732108,-0.420564472675
1441698636646815944,-0.465475231409
1441698636650794559,-0.465475231409
1441698636654698704,-0.501403868198
1441698636658642126,-0.501403868198
1441698636663001767,-0.528350293636
1441698636666806119,-0.528350293636
1441698636670768678,-0.564278900623
1441698636674790269,-0.564278900623
1441698636678804420,-0.591225385666
1441698636683015440,-0.591225385666
1441698636687010752,-0.609189689159
1441698636694774270,-0.636170804501
1441698636698730742,-0.636170804501
1441698636702829691,-0.663117289543
1441698636707148876,-0.663117289543
1441698636711027833,-0.681081593037
1441698636715163931,-0.681081593037
1441698636719132220,-0.708028018475
1441698636722997459,-0.708028018475
1441698636726717354,-0.734974503517
1441698636730702651,-0.734974503517
1441698636734699813,-0.761920928955
1441698636738919165,-0.761920928955
1441698636743049475,-0.779885232449
1441698636746998214,-0.779885232449
1441698636750998812,-0.806831717491
1441698636754943239,-0.806831717491
1441698636759041683,-0.833778142929
1441698636762759272,-0.833778142929
1441698636766652528,-0.860724627972
1441698636770749519,-0.860724627972
1441698636774776537,-0.88767105341
1441698636778858920,-0.914617538452
1441698636782711389,-0.914617538452
1441698636786721052,-0.932581841946
1441698636790636137,-0.932581841946
1441698636794664569,-0.950546145439
1441698636802666426,-0.968510448933
1441698636806661394,-0.968510448933
1441698636810742414,-0.986474752426
1441698636814728646,-0.986474752426
1441698636818661307,-0.995456874371
1441698636834825173,-1.0
1441698636839002805,-1.0
1441698636862873289,-1.0
1441698636882924400,-1.0
1441698636915034846,-1.0
1441698637807560509,-0.923599660397
1441698637814997953,-0.905635356903
1441698637823062026,-0.88767105341
1441698637826924793,-0.860724627972
1441698637834807691,-0.842760324478
1441698637843244944,-0.815813839436
1441698637851037264,-0.797849535942
1441698637858905081,-0.770903110504
1441698637867109456,-0.743956625462
1441698637875063269,-0.725992321968
1441698637882963459,-0.69904589653
1441698637891004163,-0.672099411488
1441698637898966451,-0.636170804501
1441698637906869890,-0.60020750761
1441698637914833391,-0.564278900623
1441698637922973803,-0.528350293636
1441698637930907171,-0.483439534903
1441698637934870643,-0.429546624422
1441698637942814055,-0.375653713942
1441698637951175831,-0.312778651714
1441698637959211649,-0.249903589487
1441698637966804305,-0.186993837357
1441698637974741704,-0.124118775129
1441698637978675981,-0.124118775129
1441698637982777253,-0.0612437129021
1441698637986768189,-0.0612437129021
1441698637990687185,-0.00735079916194
1441698637994812803,-0.00735079916194
1441698637998811157,-0.0
1441698638002821421,-0.0
1441698638006696439,-0.0
1441698638010698087,-0.0
1441698638014830602,-0.0
1441698638018837169,-0.0
1441698638026748525,-0.0
1441698638030790288,-0.0
1441698638034701095,-0.0
1441698638042786761,-0.0
1441698638046850156,-0.0
1441698638062867055,-0.0
1441698638070825910,-0.0
1441698638078777364,-0.0
1441698638086792495,-0.0
1441698638094808459,-0.0
1441698638102836116,-0.0
1441698638114968605,-0.0
1441698638122805550,-0.0
1441698638130927306,-0.0
1441698638139041619,-0.0
1441698638147170953,-0.0
1441698638151041998,-0.0
1441698638154873885,-0.0
1441698638158858915,-0.0
1441698638166889693,-0.0
1441698638170748787,-0.0
1441698638174804667,-0.0
1441698638178903966,-0.0
1441698638186910230,-0.0
1441698638190859832,-0.0
1441698638194949654,-0.0
1441698638202989992,-0.0
1441698638211088410,0.0343666151166
1441698638218748685,0.0702952221036
1441698638226851719,0.106223836541
1441698638234884987,0.151134595275
1441698638243078870,0.196045354009
1441698638250950909,0.249972954392
1441698638259237103,0.303865849972
1441698638266813312,0.357758790255
1441698638274962164,0.420633852482
1441698638283008282,0.483508914709
1441698638290876679,0.546383976936
1441698638294798785,0.609259009361
1441698638302908654,0.681150913239
1441698638310865386,0.681150913239
1441698638314847896,0.735043823719
1441698638318855705,0.735043823719
1441698638322920655,0.797918915749
1441698638326858914,0.797918915749
1441698638330863685,0.851811826229
1441698638334822011,0.851811826229
1441698638338918758,0.896722614765
1441698638342911488,0.932651221752
1441698638346717211,0.932651221752
1441698638350689670,0.95959764719
1441698638358923783,0.977561950684
1441698638367202781,0.995526254177
1441698638371002589,0.995526254177
1441698638374903906,1.0
1441698638446890469,1.0
1441698638454932341,1.0
1441698638463018504,1.0
1441698638470965393,1.0
1441698638478857242,1.0
1441698638503203072,1.0
1441698638598928041,1.0
1441698639043330900,1.0
1441698639050795019,1.0
1441698639058971975,1.0
1441698639067111637,1.0
1441698639070954493,1.0
1441698639078859185,1.0
1441698639086745305,1.0
1441698639095019700,1.0
1441698639103020770,1.0
1441698639111017757,1.0
1441698639118941999,1.0
1441698639126813384,1.0
1441698639134931840,1.0
1441698639146943158,1.0
1441698639158943944,0.932651221752
1441698639186922808,0.923669040203
1441698639195014517,0.914686918259
1441698639210960288,0.90570473671
1441698639226931176,0.896722614765
1441698639235110464,0.887740433216
1441698639243157642,0.878758311272
1441698639250804210,0.869776129723
1441698639262982574,0.851811826229
1441698639270764514,0.842829704285
1441698639279371065,0.824865400791
1441698639287185986,0.806901037693
1441698639294859960,0.797918915749
1441698639302770267,0.779954612255
1441698639310872951,0.761990308762
1441698639318975793,0.744026005268
1441698639326790421,0.717079520226
1441698639330774723,0.699115216732
1441698639338763652,0.681150913239
1441698639346793267,0.654204487801
1441698639354796120,0.636240184307
1441698639362907453,0.609259009361
1441698639370947768,0.582312583923
1441698639379086575,0.555366098881
1441698639386987157,0.528419673443
1441698639394936752,0.483508914709
1441698639398722890,0.447580307722
1441698639406868111,0.411651700735
1441698639415335832,0.375723093748
1441698639423181475,0.330812305212
1441698639430729733,0.294883698225
1441698639439050614,0.249972954392
1441698639447051951,0.214009657502
1441698639455163456,0.178081050515
1441698639462874785,0.151134595275
1441698639470730350,0.115205988288
1441698639474809589,0.0792773738503
1441698639482766636,0.0433487668633
1441698639490771018,0.00742015941069
1441698639498819313,-0.0
1441698639506861237,-0.0
1441698639514839111,-0.0
1441698639522816256,-0.0
1441698639526719793,-0.0
1441698639534905149,-0.0
1441698639542876652,-0.0
1441698639711473978,-0.0
1441698639726816433,-0.0
1441698639735028778,-0.0
1441698639743123202,-0.0
1441698639750990758,-0.0
1441698639758850522,-0.0
1441698639762956400,-0.00735079916194
1441698639770772849,-0.0522615611553
1441698639778917921,-0.0971723198891
1441698639786857471,-0.124118775129
1441698639795257645,-0.160047382116
1441698639803293550,-0.195975989103
1441698639810894855,-0.213940307498
1441698639818892795,-0.249903589487
1441698639822771922,-0.276850044727
1441698639831073341,-0.303796499968
1441698639839038082,-0.321760803461
1441698639846808704,-0.348707258701
1441698639854893068,-0.375653713942
1441698639862861315,-0.393618017435
1441698639870831788,-0.411582320929
1441698639879139760,-0.438528776169
1441698639887054280,-0.456493079662
1441698639894837889,-0.474457383156
1441698639898732126,-0.492421686649
1441698639906824826,-0.510385990143
1441698639915038532,-0.528350293636
1441698639923065613,-0.54631459713
1441698639931077630,-0.564278900623
1441698639938882902,-0.582243204117
1441698639946915728,-0.591225385666
1441698639954963511,-0.618171811104
1441698639963110412,-0.636170804501
1441698639971008184,-0.663117289543
1441698639974715094,-0.681081593037
1441698639983084431,-0.69904589653
1441698639990716045,-0.725992321968
1441698639998751043,-0.743956625462
1441698640007083235,-0.743956625462
1441698640011080513,-0.761920928955
1441698640014844357,-0.779885232449
1441698640022777302,-0.788867413998
1441698640026830138,-0.788867413998
1441698640030777665,-0.806831717491
1441698640038771262,-0.815813839436
1441698640042758197,-0.815813839436
1441698640046734720,-0.833778142929
1441698640054924636,-0.842760324478
1441698640058872910,-0.842760324478
1441698640066890920,-0.842760324478
1441698640070971575,-0.851742446423
1441698640082768122,-0.860724627972
1441698640107173624,-0.869706749916
1441698640111066723,-0.869706749916
1441698640122819861,-0.878688931465
1441698640150897671,-0.878688931465
1441698640154761986,-0.88767105341
1441698640203066136,-0.88767105341
1441698640215225463,-0.896653234959
1441698640551100006,-0.896653234959
1441698640703146034,-0.815813839436
1441698640710781608,-0.797849535942
1441698640718875869,-0.779885232449
1441698640727054598,-0.761920928955
1441698640735173915,-0.743956625462
1441698640743103809,-0.717010200024
1441698640746904531,-0.69904589653
1441698640754919257,-0.690063714981
1441698640762792622,-0.672099411488
1441698640770983823,-0.663117289543
1441698640778856026,-0.654135107994
1441698640786874425,-0.64515298605
1441698640794703728,-0.636170804501
1441698640819012033,-0.627153992653
1441698640835123030,-0.618171811104
1441698640847216861,-0.609189689159
1441698640871001305,-0.60020750761
1441698640971253447,-0.591225385666
1441698640978878205,-0.582243204117
1441698640982895726,-0.573261082172
1441698640990997428,-0.564278900623
1441698640998852479,-0.555296778679
1441698641006937174,-0.537332475185
1441698641015254141,-0.519368171692
1441698641023105240,-0.492421686649
1441698641031043102,-0.465475231409
1441698641038903571,-0.429546624422
1441698641047051686,-0.393618017435
1441698641054953064,-0.348707258701
1441698641062774990,-0.294814348221
1441698641066901140,-0.240886762738
1441698641075092290,-0.17801168561
1441698641083007522,-0.115136623383
1441698641090935063,-0.0522615611553
1441698641098877161,-0.0
1441698641106884248,-0.0
1441698641115098342,-0.0
1441698641122914686,-0.0
1441698641130878912,-0.0
1441698641138815235,-0.0
1441698641147057440,-0.0
1441698641170961513,-0.0
1441698641178865402,-0.0
1441698641186940073,-0.0
1441698641194747169,-0.0
1441698641202818782,-0.0
1441698641210942980,-0.0
1441698641214836141,-0.0
1441698641231434210,-0.0
1441698641258931732,-0.0
1441698641262891653,-0.0
1441698641270862029,-0.0
1441698641279488717,-0.0
1441698641286839076,-0.0
1441698641294810038,0.00742015941069
1441698641302933416,0.0433487668633
1441698641311160832,0.0972416847944
1441698641319351659,0.142152443528
1441698641326947529,0.196045354009
1441698641330877220,0.258955091238
1441698641339049378,0.321830153465
1441698641346986721,0.384705245495
1441698641354900744,0.438598155975
1441698641362887677,0.5014731884
1441698641371037591,0.573330402374
1441698641379002587,0.654204487801
1441698641386833510,0.726061701775
1441698641394817925,0.7889367342
1441698641403069548,0.842829704285
1441698641406761122,0.896722614765
1441698641414901170,0.932651221752
1441698641422936705,0.968579828739
1441698641431156439,0.995526254177
1441698641438976542,1.0
1441698642402959826,0.90570473671
1441698642410891819,0.860794007778
1441698642418958479,0.806901037693
1441698642426804379,0.753008127213
1441698642435120925,0.681150913239
1441698642442869718,0.600276887417
1441698642451611743,0.528419673443
1441698642459493421,0.456562459469
1441698642467330655,0.366740942001
1441698642471620995,0.285901546478
1441698642478984682,0.196045354009
1441698642486825472,0.106223836541
1441698642494931695,0.0433487668633
1441698642502923133,-0.0
1441698642510927764,-0.0
1441698642518951791,-0.0
1441698642522795428,-0.0
1441698642531375452,-0.0
1441698642590957628,-0.0
1441698642599045577,-0.0
1441698642606875202,-0.0
1441698642615045009,-0.0
1441698642622860216,-0.0342972576618
1441698642627057590,-0.124118775129
1441698642634979378,-0.231904610991
1441698642642789491,-0.357689410448
1441698642650777585,-0.501403868198
1441698642658741292,-0.627153992653
1441698642666872180,-0.734974503517
1441698642674895340,-0.833778142929
1441698642683117756,-0.905635356903
1441698642687500799,-0.959528267384
1441698642694887932,-0.995456874371
1441698642702757127,-1.0
1441698643258949863,-0.914617538452
1441698643267003357,-0.860724627972
1441698643274942829,-0.788867413998
1441698643283110294,-0.69904589653
1441698643291176721,-0.60020750761
1441698643299053078,-0.456493079662
1441698643306946135,-0.330742955208
1441698643311007836,-0.213940307498
1441698643318871032,-0.115136623383
1441698643327002178,-0.0253151040524
1441698643335050061,-0.0
1441698643342952075,-0.0
1441698643350953861,-0.0
