-0.164406,1.55417,-1.99573,-0.736749,-1.27428,1.2204
3.04431,-1.55781,1.99604,2.35082,-1.30785,1.24244
-0.151603,1.65592,-1.99596,-0.738101,-1.29712,1.23546
3.05179,-1.65852,1.99611,2.35038,-1.32139,1.25115
-0.14204,1.75741,-1.99609,-0.738886,-1.31696,1.24831
3.05739,-1.75913,1.99616,2.35012,-1.33315,1.25864
-0.134934,1.85873,-1.99616,-0.739296,-1.33471,1.25963
3.06157,-1.85968,1.99618,2.34999,-1.34365,1.26529
-0.129781,1.95993,-1.99618,-0.739439,-1.351,1.2699
3.0646,-1.96017,1.99618,2.34995,-1.35328,1.27133
-0.126256,2.06105,-1.99617,-0.739376,-1.36632,1.27944
3.06669,-2.06063,1.99618,2.34998,-1.36233,1.27697
-0.124156,2.16211,-1.99613,-0.739142,-1.38104,1.28853
3.06793,-2.16107,1.99616,2.35007,-1.371,1.28234
-0.123365,2.26315,-1.99607,-0.738751,-1.39549,1.29736
3.06841,-2.2615,1.99614,2.35022,-1.3795,1.28758
-0.12384,2.36419,-1.99597,-0.738203,-1.40997,1.30614
3.06814,-2.36193,1.99611,2.35042,-1.38799,1.29279
-0.125608,2.46524,-1.99585,-0.737485,-1.42479,1.31505
3.06711,-2.46236,1.99606,2.35068,-1.39667,1.29808
-0.128763,2.56633,-1.9957,-0.736569,-1.44029,1.32429
3.06527,-2.56281,1.996,2.35101,-1.40571,1.30356
-0.133484,2.66749,-1.9955,-0.735406,-1.45685,1.33409
3.06252,-2.66329,1.99593,2.35143,-1.41534,1.30938
-0.184781,1.35999,1.77802,-0.216132,-3.02012,0.0590589
3.00535,-1.36001,-1.77768,2.9727,-3.01861,0.0579467
3.00315,-1.36057,-1.83859,-3.0692,2.98494,0.265694
-0.189064,1.36108,1.84377,0.04363,2.95967,0.28434
-0.14006,2.76876,-1.99525,-0.733923,-1.47499,1.34473
3.05868,-2.76381,1.99584,2.35197,-1.42584,1.31568
3.00045,-1.4605,-1.75714,2.89006,-2.92739,-0.00876387
-0.190842,1.46096,1.75304,-0.316529,-2.9092,-0.021911
2.99635,-1.46152,-1.85784,-2.99219,2.88897,0.33612
-0.199074,1.46307,1.86699,0.136666,2.84121,0.370714
-0.148939,2.87017,-1.99492,-0.731998,-1.49538,1.3566
3.05352,-2.86438,1.99573,2.35266,-1.43759,1.32269
-3.08598,-2.87086,1.57093,-1.55472,1.50912,3.14117
2.99344,-1.56104,-1.74158,2.82634,-2.85796,-0.0585632
-0.199908,1.56206,1.73466,-0.392158,-2.82686,-0.0805215
2.98736,-1.56253,-1.87208,-2.93449,2.81389,0.390331
-0.212042,1.56515,1.88357,0.204376,2.74993,0.435751
-0.160815,2.97181,-1.99448,-0.729439,-1.51902,1.37023
3.04662,-2.96505,1.99557,2.35357,-1.45112,1.33071
-3.0799,-2.97091,1.57102,-1.54615,1.50096,3.14085
