-2.71712,1.59065,3.09108,-3.13818,0.893994,-2.17937
-2.71701,1.63396,-3.07729,-3.0952,0.811869,-2.18192
0.660226,-1.64065,3.12081,-2.95124,-0.839137,1.76001
0.659458,-1.58105,-3.01073,-2.91599,-0.948378,1.78706
-2.71712,1.59065,3.09108,-3.13818,0.893994,-2.17937
-2.71701,1.63396,-3.07729,-3.0952,0.811869,-2.18192
0.660226,-1.64065,3.12081,-2.95124,-0.839137,1.76001
0.659458,-1.58105,-3.01073,-2.91599,-0.948378,1.78706
-2.71712,1.59065,3.09108,-3.13818,0.893994,-2.17937
-2.71701,1.63396,-3.07729,-3.0952,0.811869,-2.18192
0.660226,-1.64065,3.12081,-2.95124,-0.839137,1.76001
0.659458,-1.58105,-3.01073,-2.91599,-0.948378,1.78706
-2.72003,1.54633,2.9827,3.10499,0.975051,-2.18174
-2.71968,1.67148,-2.96841,-3.05323,0.737337,-2.18939
-2.51256,1.62694,3.12734,0.233361,-0.870938,1.72596
-2.51311,1.58703,3.02637,0.254859,-0.943504,1.74682
0.658158,-1.67313,3.02968,-2.97112,-0.776856,1.74561
0.656444,-1.5417,-2.91892,-2.89312,-1.01806,1.80545
-2.72003,1.54633,2.9827,3.10499,0.975051,-2.18174
-2.71968,1.67148,-2.96841,-3.05323,0.737337,-2.18939
-2.51256,1.62694,3.12734,0.233361,-0.870938,1.72596
-2.51311,1.58703,3.02637,0.254859,-0.943504,1.74682
0.658158,-1.67313,3.02968,-2.97112,-0.776856,1.74561
0.656444,-1.5417,-2.91892,-2.89312,-1.01806,1.80545
-2.72308,1.52164,2.92558,3.0839,1.01922,-2.18483
-2.7226,1.68991,-2.9108,-3.03029,0.699137,-2.19544
-2.51483,1.66335,-3.05611,0.213567,-0.802381,1.70672
-2.51648,1.54432,2.92588,0.277877,-1.019,1.76909
0.655683,-1.69067,2.97722,-2.9822,-0.7421,1.73792
0.653402,-1.51786,-2.86585,-2.87929,-1.0596,1.81683
0.446272,-1.65859,3.00431,0.0378722,0.761432,-2.14048
0.446394,-1.55195,-2.99778,-0.0612429,0.963449,-2.14339
-2.72308,1.52164,2.92558,3.0839,1.01922,-2.18483
-2.7226,1.68991,-2.9108,-3.03029,0.699137,-2.19544
-2.51483,1.66335,-3.05611,0.213567,-0.802381,1.70672
